packet_timestamp,time,lat,lon,alt,acc_x,acc_y,acc_z,acc_mag,vel_x,vel_y,vel_z,vel_mag
5430.25,5431.15,47.9797888,-81.8696768,6216.448,-3.55,-0.136,-0.005000000000000016,3.569166961846718,-2.3,-0.47777777777777775,-0.05555555555555555,2.3506341021930193
5431.25,5431.25,47.9797888,-81.8696768,6231.4195,-11.012222222222224,0.5377777777777778,-2.2622222222222224,11.360015352619552,-2.53,-0.32999999999999996,-0.02,2.5620805236729463
5431.25,5431.35,47.9797888,-81.8696768,6223.93,-8.91090909090909,-1.6281818181818182,-1.06,9.172396986870822,-2.6818181818181817,0.18181818181818182,0.23636363636363633,2.6994903222248996
5431.25,5431.45,47.9797888,-81.8696768,6204.976,-10.632222222222222,-0.9866666666666668,-0.6944444444444443,10.717689451924757,-2.3666666666666667,0.1111111111111111,0.33333333333333326,2.39414621520863
5431.25,5431.55,47.9797888,-81.8696768,6177.754999999999,-9.362,-0.96,-0.30999999999999994,9.423445563489981,-2.3399999999999994,-0.05,0.16,2.3496706999456114
5431.25,5431.65,47.9797888,-81.8696768,6156.136,-11.544,-0.644,-0.298,11.578849221789033,-2.4699999999999998,-0.35,-0.08,2.4996511732529396
5431.25,5431.75,47.9797888,-81.8696768,6148.2835,-11.706666666666669,-0.04333333333333332,-1.59,11.8756428260373,-2.3000000000000003,-0.3777777777777778,-0.16666666666666666,2.340642951835901
5431.25,5431.85,47.9797888,-81.8696768,6143.54,-9.965454545454547,-0.13545454545454547,-1.130909090909091,10.04807431042485,-1.7090909090909088,-0.06363636363636364,0.09090909090909091,1.7172142858514015
5431.25,5431.95,47.9797888,-81.8696768,6139.747,-12.204,-0.521,-0.142,12.218776596745032,-1.311111111111111,0.0,0.1888888888888889,1.3249479140271694
5431.25,5432.05,47.9797888,-81.8696768,6136.301,-9.02111111111111,-1.531111111111111,-1.5877777777777777,9.331725888126352,-1.1600000000000001,0.31,-0.009999999999999998,1.212982546825748
5431.25,5432.15,47.9797888,-81.8696768,6135.095,-4.853,-1.259,-0.6619999999999999,5.082104520806995,-1.61,0.65,-0.3,1.7627590012874006
5432.25,5432.25,47.9797888,-81.8696768,6132.34,-14.84222222222222,-0.5399999999999999,1.9944444444444445,15.111221683604661,-2.177777777777778,0.4333333333333333,-0.5222222222222221,2.3083994334464606
5432.25,5432.35,47.9797888,-81.8696768,6130.446,-5.7309090909090905,-0.25818181818181823,-0.6554545454545455,5.873565933606912,-2.7818181818181817,-0.4636363636363637,-0.41818181818181815,2.853247884053223
5432.25,5432.45,47.9797888,-81.8696768,6127.7775,-12.628,-0.08699999999999997,-0.678,12.67968548924065,-2.566666666666667,-0.3222222222222222,-0.6,2.6557492425974063
5432.25,5432.55,47.9797888,-81.8696768,6127.52,-11.118888888888888,0.3011111111111111,-0.5322222222222223,11.171562771534651,-2.6399999999999997,-0.39,-0.31000000000000005,2.6886205723949006
5432.25,5432.65,47.9797888,-81.8696768,6147.166499999999,-9.200999999999999,-0.406,-1.067,9.289203079821727,-2.69,-0.26,-0.18000000000000002,2.7107308024206285
5432.25,5432.75,47.9797888,-81.8696768,6169.617,-11.305,-0.298,-1.026,11.378523588693605,-2.588888888888889,0.06666666666666667,0.06666666666666668,2.5928411851283473
5432.25,5432.85,47.9797888,-81.8696768,6176.3655,-8.299000000000001,-0.3970000000000001,-0.4600000000000001,8.327045212080488,-2.4090909090909083,0.11818181818181821,0.2,2.4205774307409436
5432.25,5432.95,47.9797888,-81.8696768,6176.7119999999995,-14.552000000000001,-0.24299999999999997,1.285,14.703368903004284,-2.29,-0.25,0.19,2.328577817518647
5432.25,5433.05,47.9797888,-81.8696768,6176.193,-14.173333333333334,-0.5444444444444444,1.1911111111111112,14.25679863798667,-1.7222222222222223,-0.7888888888888889,-0.2222222222222222,1.9230475551843764
5432.25,5433.15,47.9797888,-81.8696768,6173.9425,-10.603333333333333,0.8322222222222222,-0.5466666666666666,10.690019067565101,-1.03,-0.5900000000000001,-0.25,1.217467908262807
5433.25,5433.25,47.9797888,-81.8696768,6170.482,-5.875000000000001,1.732,-2.1350000000000002,6.506783508705394,-0.46666666666666656,0.1,0.3777777777777778,0.6499457463222613
5433.25,5433.35,47.9797888,-81.8696768,6157.09,-8.553,0.257,-1.3830000000000002,8.698438432173663,-1.1272727272727272,0.7000000000000001,0.9,1.6045342599862322
5433.25,5433.45,47.9797888,-81.8696768,6132.684,-17.154,-1.7369999999999997,-0.051999999999999914,17.30357620603044,-1.83,0.96,0.79,2.25013935057066
5433.25,5433.55,47.9797888,-81.8696768,6111.701,-8.215454545454547,-1.3627272727272726,0.6372727272727272,8.385046993528457,-2.19,0.38000000000000006,0.16999999999999998,2.2351209864187886
5433.25,5433.65,47.9797888,-81.8696768,6107.493,-8.93125,-1.295,1.1587500000000002,9.152692316387384,-1.6,0.16666666666666666,-0.06666666666666668,1.6137404397510227
5433.25,5433.75,47.9797888,-81.8696768,6104.66,-14.106,-0.293,1.292,14.180472586412984,-0.7899999999999999,-0.030000000000000006,-0.35,0.8751805275738553
5433.25,5433.85,47.9797888,-81.8696768,6101.057,-4.944999999999999,0.537,-0.007999999999999985,5.049585942514391,-0.5700000000000001,0.0,-0.34,0.6705577512620338
5433.25,5433.95,47.9797888,-81.8696768,6097.455,-6.142,1.206,-2.191,6.683729801592489,-1.03,0.34,0.03,1.10264263260501
5433.25,5434.05,47.9797888,-81.8696768,6095.483,-15.096363636363636,-1.389090909090909,-0.09545454545454546,15.244928118233737,-1.57,0.89,0.2,1.8212933792362889
5433.25,5434.15,47.9797888,-81.8696768,6090.941,-15.97875,-1.085,0.24999999999999997,16.082103994723628,-1.5555555555555556,0.7111111111111111,-0.044444444444444446,1.712166935944524
5434.25,5434.25,47.9797888,-81.8696768,6087.686,-8.807,0.399,1.7670000000000001,9.125298075954372,-1.48,0.12,-0.04,1.5061195806334755
5434.25,5434.35,47.9797888,-81.8696768,6085.3735,-4.472727272727273,0.7445454545454545,0.7572727272727273,4.777431189056412,-2.1100000000000003,-0.5599999999999999,0.0,2.1874968412271225
5434.25,5434.45,47.9797888,-81.8696768,6085.288,-13.21888888888889,-0.016666666666666656,-1.2933333333333334,13.333679354013977,-2.3,-0.8800000000000001,0.0,2.4628860721119916
5434.25,5434.55,47.9797888,-81.8696768,6094.885,-8.601818181818182,-0.31,-2.521818181818182,9.049494657519453,-2.7454545454545456,-0.0818181818181818,0.009090909090909092,2.7553199605006906
5434.25,5434.65,47.9797888,-81.8696768,6115.137,-10.1125,-1.4325,-0.82375,10.286969821973397,-2.2125,0.35,0.15000000000000002,2.248177724940323
5434.25,5434.75,47.9797888,-81.8696768,6124.164000000001,-11.318000000000001,-0.969,-0.171,11.38357746004219,-1.69,0.5,0.22999999999999998,1.778370320006088
5434.25,5434.85,47.9797888,-81.8696768,6126.831,-11.82090909090909,-1.1018181818181818,0.83,11.958074644313207,-1.6300000000000001,0.33999999999999997,0.13999999999999999,1.6836684555265506
5434.25,5434.95,47.9797888,-81.8696768,6129.24,-4.826666666666666,-0.7544444444444445,1.2188888888888887,5.038129294524303,-2.19,-0.24,-0.19000000000000003,2.2180857914554957
5434.25,5435.05,47.9797888,-81.8696768,6135.526,-8.9,-0.5436363636363636,0.5581818181818181,9.00524455091893,-2.7636363636363632,-0.7,-0.6545454545454544,2.927761376426996
5434.25,5435.15,47.9797888,-81.8696768,6128.896,-12.684999999999999,2.06,-1.5669999999999997,13.0444595130924,-3.2249999999999996,-0.675,-0.5125,3.347906691485383
5435.25,5435.25,47.9797888,-81.8696768,6094.035,-6.89375,-0.48750000000000004,-1.0162499999999999,7.032200313112742,-3.2700000000000005,-0.34,0.06999999999999999,3.29065240147973
5435.25,5435.35,47.9797888,-81.8696768,6071.941,-9.859090909090911,-0.7599999999999999,-1.2281818181818183,9.977938311273304,-2.018181818181818,-0.14545454545454548,0.4363636363636363,2.0761124677125924
5435.25,5435.45,47.9797888,-81.8696768,6068.095499999999,-12.952222222222222,-1.29,-0.5988888888888888,13.05082388861189,-1.3444444444444443,-0.16666666666666669,0.5666666666666667,1.472994017551485
5435.25,5435.55,47.9797888,-81.8696768,6063.909,-8.765454545454547,-2.4963636363636366,-0.5,9.155946001075135,-0.6,-0.27272727272727276,-0.07272727272727274,0.7182820201067895
5435.25,5435.65,47.9797888,-81.8696768,6062.885,-6.952,-1.0030000000000001,0.047,7.080817196438289,-0.27777777777777773,-0.13333333333333333,-0.6222222222222222,0.6980830827870773
5435.25,5435.75,47.9797888,-81.8696768,6059.043,-18.5375,1.9075000000000002,-0.81875,18.70383094737776,-0.6333333333333333,-0.17777777777777778,-0.4666666666666667,0.9050683798507229
5435.25,5435.85,47.9797888,-81.8696768,6055.715,-5.95,-0.37636363636363634,-0.7463636363636365,6.132713422475859,-1.3545454545454545,0.06363636363636363,0.18181818181818182,1.3747742161650194
5435.25,5435.95,47.9797888,-81.8696768,6054.0085,-16.66,-1.593,-0.629,16.783357563487982,-0.7555555555555556,0.41111111111111115,0.3888888888888889,0.9818429548852937
5435.25,5436.05,47.9797888,-81.8696768,6052.302,-6.772,-1.763,1.017,7.171265618762644,-0.08181818181818182,0.16363636363636364,0.09090909090909091,0.24175681577632363
5435.25,5436.15,47.9797888,-81.8696768,6049.1475,-6.517999999999999,-0.24600000000000005,2.28,6.944394809970672,-0.34,-0.36,-0.22000000000000003,0.5580668742534675
5436.25,5436.25,47.9797888,-81.8696768,6046.164,-13.62625,0.36500000000000005,0.4525,13.808959734672737,-0.9874999999999999,-1.25,-0.3,1.621668918465219
5436.25,5436.35,47.9797888,-81.8696768,6043.4375,-11.627272727272727,-0.19727272727272727,-3.527272727272727,12.321751740355149,-1.6545454545454548,-0.6727272727272727,-0.2,1.8580862017342457
5436.25,5436.45,47.9797888,-81.8696768,6041.223,-11.997000000000002,-1.768,-2.087,12.36941522282817,-1.4444444444444442,0.5444444444444445,-0.12222222222222223,1.628202790357444
5436.25,5436.55,47.9797888,-81.8696768,6038.668,-14.075999999999999,-1.561,-0.5999999999999999,14.206314938020821,-0.10909090909090907,1.1727272727272726,0.06363636363636363,1.1981658849204224
5436.25,5436.65,47.9797888,-81.8696768,6035.943499999999,-7.720999999999999,-1.106,2.63,8.405617820821389,0.21000000000000002,0.71,-0.02,0.7538333554175821
5436.25,5436.75,47.9797888,-81.8696768,6035.262,-2.442222222222222,0.49444444444444435,1.6933333333333334,3.041900112612219,-0.6625000000000001,-0.3,-0.037500000000000006,0.7423138880018931
5436.25,5436.85,47.9797888,-81.8696768,6033.219999999999,-3.437,-0.514,0.645,3.556830277236289,-1.4,-0.8272727272727274,-0.05454545454545456,1.6289799017224247
5436.25,5436.95,47.9797888,-81.8696768,6030.497,-18.686,-1.261,-0.16899999999999996,18.792601161164633,-1.2399999999999998,-1.22,-0.33999999999999997,1.7806116082417698
5436.25,5437.05,47.9797888,-81.8696768,6028.541,-14.173000000000002,-0.55,-0.39,14.205688855162654,-1.1,-0.9800000000000002,-0.32999999999999996,1.5125105766138436
5436.25,5437.15,47.9797888,-81.8696768,6028.6265,-10.450999999999999,-0.9890000000000001,-0.7219999999999999,10.561409768451485,-0.9800000000000001,-0.6500000000000001,-0.37,1.2391888982165573
5437.25,5437.25,47.9797888,-81.8696768,6029.987,-6.447,-0.31399999999999995,-0.567,6.574273807606145,-0.5,-0.1111111111111111,-0.25555555555555554,0.5800833874423732
5437.25,5437.35,47.9797888,-81.8696768,6029.307,-12.655555555555555,1.5366666666666666,-0.3633333333333334,12.844371110743696,0.39999999999999997,0.01,0.55,0.6901728215435137
5437.25,5437.45,47.9797888,-81.8696768,6025.565,-10.925999999999998,0.07899999999999999,-2.1420000000000003,11.173681637541154,0.12,0.4600000000000001,1.32,1.4280787264033596
5437.25,5437.55,47.9797888,-81.8696768,6024.63,-13.579000000000002,-1.2759999999999998,0.16899999999999998,13.71816493118152,-0.43000000000000005,1.0300000000000002,1.1500000000000001,1.6198925507993043
5437.25,5437.65,47.9797888,-81.8696768,6024.715,-11.046999999999999,-2.898,2.1540000000000004,11.797472345385103,-1.0799999999999998,0.21000000000000002,0.36,1.2348736822150803
5437.25,5437.75,47.9797888,-81.8696768,6027.605,-7.492,-3.496999999999999,-0.093,8.390424585451099,-0.5444444444444444,-0.3222222222222222,-0.4444444444444444,0.861420058761421
5437.25,5437.85,47.9797888,-81.8696768,6029.0515,-12.931111111111111,-0.15333333333333335,-1.3433333333333333,13.080071916054063,-0.06000000000000001,-0.36,-0.8100000000000002,0.8900996427544501
5437.25,5437.95,47.9797888,-81.8696768,6033.56,-10.873000000000001,-1.3649999999999998,-1.183,11.308881759875678,0.45,-0.11000000000000001,-0.5000000000000001,0.7443323688861552
5437.25,5438.05,47.9797888,-81.8696768,6019.1955,-7.848181818181818,-0.23818181818181824,-0.5627272727272726,7.989694089673861,0.78,0.19,-0.25000000000000006,0.8491655212710375
5437.25,5438.15,47.9797888,-81.8696768,6013.331,-12.671111111111111,-0.47111111111111115,1.7111111111111112,12.846154923768264,1.12,0.09,-0.02000000000000001,1.1416869739325928
5438.25,5438.25,47.9797888,-81.8696768,6005.6095000000005,-5.24,-0.339,-0.40800000000000003,5.296691173109693,1.5100000000000002,-0.06,0.29,1.5420669426042248
5438.25,5438.35,47.9797888,-81.8696768,6003.489,-9.50888888888889,0.09222222222222223,-0.39,9.524023225651028,0.6555555555555554,0.0,0.47777777777777775,0.855074009615882
5438.25,5438.45,47.9797888,-81.8696768,6002.641,-9.889,-0.4640000000000001,0.014000000000000007,9.904172351001794,0.01,0.10999999999999999,0.41,0.4371815486892604
5438.25,5438.55,47.9797888,-81.8696768,5999.3355,-6.756363636363637,-1.221818181818182,0.6663636363636365,6.932732607736603,-0.27999999999999997,0.030000000000000006,-0.029999999999999992,0.3201285010846909
5438.25,5438.65,47.9797888,-81.8696768,5997.048,-5.007777777777778,-1.23,0.3533333333333333,5.212017883096785,-0.33999999999999997,-0.01,-0.47000000000000003,0.590731659015427
5438.25,5438.75,47.9797888,-81.8696768,5995.6925,-15.951999999999998,-0.098,0.027000000000000003,15.974618349749274,-0.2899999999999999,-0.11000000000000001,-0.76,0.8228286696091105
5438.25,5438.85,47.9797888,-81.8696768,5993.828,-3.882,0.44299999999999995,0.38,3.9405714639878346,-0.3888888888888889,-0.2,-0.39999999999999997,0.599522967705964
5438.25,5438.95,47.9797888,-81.8696768,5992.3885,-10.70777777777778,0.7577777777777779,-0.42777777777777776,10.76478102445299,-0.5,-0.19,-0.09,0.5629082720738385
5438.25,5439.05,47.9797888,-81.8696768,5993.151,-11.791818181818183,-0.6281818181818183,-0.7863636363636363,11.866788642462263,-0.9818181818181819,0.23636363636363636,0.3181818181818181,1.0685010484451765
5438.25,5439.15,47.9797888,-81.8696768,5993.151,-9.922222222222224,-0.8344444444444444,-0.06999999999999999,9.971573088127009,-0.8444444444444446,0.3333333333333333,0.4555555555555555,1.0187060251361033
5439.25,5439.25,47.9797888,-81.8696768,5994.6755,-12.057,-1.2439999999999998,1.0619999999999998,12.208087486260741,-0.41999999999999993,0.04000000000000001,0.4800000000000001,0.6709340153142052
5439.25,5439.35,47.9797888,-81.8696768,5998.403,-10.085454545454546,-0.44181818181818183,0.019999999999999997,10.117674811782372,-0.030000000000000006,-0.35,0.4,0.5372174021909569
5439.25,5439.45,47.9797888,-81.8696768,6003.744,-11.0125,-1.04375,-0.9075,11.129184981717152,-0.3444444444444444,-0.2222222222222222,0.17777777777777778,0.5365654219062629
5439.25,5439.55,47.9797888,-81.8696768,6011.973,-7.843636363636363,-0.20181818181818184,-1.3581818181818182,8.597474907335588,-1.1272727272727274,0.2545454545454545,-0.14545454545454545,1.1724947758329514
5439.25,5439.65,47.9797888,-81.8696768,6018.002,-7.494999999999999,0.8830000000000002,-0.9149999999999998,8.085367623184293,-1.4,0.5111111111111111,-0.15555555555555556,1.4996802389972101
5439.25,5439.75,47.9797888,-81.8696768,6020.975,-12.55888888888889,0.4600000000000001,0.7822222222222223,12.60409619426381,-1.3399999999999999,0.17,-0.030000000000000006,1.359249668695862
5439.25,5439.85,47.9797888,-81.8696768,6028.711499999999,-9.799090909090909,-0.4081818181818182,1.5118181818181817,9.984180602820013,-0.29090909090909095,-0.2818181818181818,0.09090909090909091,0.5312928710067548
5439.25,5439.95,47.9797888,-81.8696768,6033.731,-11.9525,-0.4175,0.265,11.965318905078654,0.175,-0.4,0.15000000000000002,0.46740751275184084
5439.25,5440.05,47.9797888,-81.8696768,6039.179,-7.24,0.16909090909090907,-0.5209090909090909,7.311999020634982,0.27272727272727276,-0.29090909090909095,0.3181818181818181,0.528225325698461
5439.25,5440.15,47.9797888,-81.8696768,6041.393,-4.943,-0.369,-1.7570000000000001,5.30892822906339,-0.044444444444444446,0.14444444444444446,0.35555555555555557,0.45620490596726904
5440.25,5440.25,47.9797888,-81.8696768,6039.69,-14.626666666666665,-1.4655555555555555,0.5433333333333333,14.754835988745473,-0.8,0.43,-0.3,0.9964259237928619
5440.25,5440.35,47.9797888,-81.8696768,6035.773499999999,-11.331818181818182,-0.25,0.739090909090909,11.411425972586652,-0.5272727272727272,0.22727272727272732,-0.5818181818181818,0.823407677755609
5440.25,5440.45,47.9797888,-81.8696768,6029.136,-13.25,0.9533333333333334,0.6588888888888889,13.397451508573532,-0.15000000000000002,0.15000000000000002,-0.275,0.3656990599953695
5440.25,5440.55,47.9797888,-81.8696768,6023.864,-4.837,0.9869999999999999,-0.018000000000000002,5.008975045732521,0.02727272727272728,0.009090909090909092,0.38181818181818183,0.38766714389213425
5440.25,5440.65,47.9797888,-81.8696768,6023.949,-15.299000000000001,-1.8960000000000001,-0.513,15.50718685738924,-0.21000000000000002,0.19,0.37,0.6116364181985046
5440.25,5440.75,47.9797888,-81.8696768,6020.975,-8.33,-2.2544444444444443,-0.14777777777777779,8.721928688977167,-1.0555555555555556,0.07777777777777778,-0.5777777777777778,1.2212615442558887
5440.25,5440.85,47.9797888,-81.8696768,6016.9825,-13.396363636363638,0.30999999999999994,0.9745454545454546,13.602864242095718,-0.5272727272727272,-0.0818181818181818,-0.5363636363636364,0.8029490249875539
5440.25,5440.95,47.9797888,-81.8696768,6015.539,-11.341999999999999,0.491,0.11400000000000002,11.470553472665907,0.0,-0.2875,-0.125,0.3246204533934364
5440.25,5441.05,47.9797888,-81.8696768,6020.380999999999,-4.683333333333334,0.9411111111111112,-0.7233333333333333,4.869788362759617,-0.03636363636363637,-0.23636363636363641,0.3181818181818182,0.422715344251934
5440.25,5441.15,47.9797888,-81.8696768,6024.715,-15.216999999999999,-1.5239999999999998,-1.19,15.427681932372133,-0.44000000000000006,0.15,0.4600000000000001,0.7279803408603067
5441.25,5441.25,47.9797888,-81.8696768,5998.234,-4.016666666666667,-1.0744444444444445,-0.38333333333333336,4.267265283828057,-1.1888888888888889,0.4,-0.16666666666666666,1.2670779641692114
5441.25,5441.35,47.9797888,-81.8696768,5992.8189999999995,-12.782727272727273,0.6681818181818181,0.13272727272727272,12.86218673412374,-1.3818181818181816,0.24545454545454548,-0.1,1.4236865051706589
5441.25,5441.45,47.9797888,-81.8696768,5971.16,-8.459,-0.24599999999999994,-0.09799999999999999,8.493839600878768,-1.5,-0.03333333333333334,0.0,1.5012497607603197
5441.25,5441.55,47.9797888,-81.8696768,5960.1865,-11.103333333333333,-0.12777777777777777,-0.12111111111111111,11.113532632279272,-1.0899999999999999,-0.16,0.0,1.1032298063730432
5441.25,5441.65,47.9797888,-81.8696768,5959.68,-10.576,-1.1270000000000002,-1.246,10.738078850746167,-0.6399999999999999,0.05,-0.14,0.7123178021846854
5441.25,5441.75,47.9797888,-81.8696768,5958.499,-5.483,-0.438,-0.27999999999999997,5.537512192839381,-0.1888888888888889,0.5,-0.3,0.6159007379270636
5441.25,5441.85,47.9797888,-81.8696768,5941.816,-18.907999999999998,0.3669999999999999,1.475,19.065349065022737,0.027272727272727268,0.309090909090909,-0.2818181818181818,0.47690836841137346
5441.25,5441.95,47.9797888,-81.8696768,5939.964,-7.442,0.9849999999999998,0.25100000000000006,7.549953146107653,-0.10999999999999999,-0.30999999999999994,0.09000000000000001,0.3563504453086428
5441.25,5442.05,47.9797888,-81.8696768,5939.6275000000005,-11.732222222222223,0.811111111111111,-0.6044444444444445,11.81887644055476,-0.4444444444444444,-0.34444444444444444,0.6666666666666665,0.8826201838180747
5441.25,5442.15,47.9797888,-81.8696768,5939.29,-7.263,-0.8079999999999998,-1.6669999999999998,7.569617239498212,-0.8299999999999998,-2.7755575615628915e-18,0.7299999999999999,1.1240657862012515
5442.25,5442.25,47.9797888,-81.8696768,5931.721,-4.974,-1.607,-1.415,5.439726253372879,-1.6222222222222225,0.35555555555555557,0.2111111111111111,1.6852310361160243
5442.25,5442.35,47.9797888,-81.8696768,5921.973,-12.910000000000002,-1.0379999999999998,0.279,13.020286372537806,-2.2636363636363637,0.5090909090909093,-0.2454545454545454,2.335971480276199
5442.25,5442.45,47.9797888,-81.8696768,5918.447,-11.943999999999999,-0.475,0.374,11.983374536291596,-1.7900000000000003,0.31999999999999995,-0.37,1.8572431767314121
5442.25,5442.55,47.9797888,-81.8696768,5915.09,-9.406,-0.157,0.156,9.425055472670927,-1.5222222222222221,0.30000000000000004,-0.3333333333333333,1.5887965100925436
5442.25,5442.65,47.9797888,-81.8696768,5912.237,-11.552222222222222,1.0033333333333334,0.3255555555555556,11.620346291431837,-1.6600000000000001,-0.04,-0.11000000000000001,1.6721065544874822
5442.25,5442.75,47.9797888,-81.8696768,5910.14,-6.215000000000001,0.56,-0.42300000000000004,6.2676341431751945,-1.97,-0.2899999999999999,0.26999999999999996,2.0105346651128064
5442.25,5442.85,47.9797888,-81.8696768,5908.379,-10.000000000000002,-0.82,-1.8559999999999999,10.3214215158489,-2.13,-0.24,0.24,2.1698747270573873
5442.25,5442.95,47.9797888,-81.8696768,5907.540999999999,-8.876,-1.612,-1.9989999999999994,9.31753298812465,-2.69,0.53,-0.22999999999999998,2.763195910969199
5442.25,5443.05,47.9797888,-81.8696768,5905.027,-14.034545454545453,-1.6481818181818182,1.5627272727272727,14.33307681795746,-1.7777777777777777,0.7444444444444446,-0.23333333333333334,1.9447642992733196
5442.25,5443.15,47.9797888,-81.8696768,5902.512500000001,-14.035,-0.50875,1.2637500000000002,14.250754312190168,-0.72,0.32,-0.25000000000000006,0.8296266932751294
5443.25,5443.25,47.9797888,-81.8696768,5899.832,-4.715,0.203,1.996,5.259173925617017,-0.33999999999999997,-0.27,-0.04,0.46596023277468934
5443.25,5443.35,47.9797888,-81.8696768,5906.2845,-17.043636363636367,1.612727272727273,-1.4445454545454546,17.27491993802909,-0.8,-0.51,0.5000000000000001,1.1221277926168285
5443.25,5443.45,47.9797888,-81.8696768,5916.602000000001,-5.3677777777777775,-0.01777777777777777,-1.3711111111111112,5.557007114869056,-1.52,-0.030000000000000006,0.95,1.7945943795340078
5443.25,5443.55,47.9797888,-81.8696768,5939.122,-12.644545454545455,-2.348181818181818,-0.6681818181818181,12.913273488412138,-2.1090909090909093,0.0,0.509090909090909,2.2186274550685634
5443.25,5443.65,47.9797888,-81.8696768,5967.5335,-9.21875,-2.045,0.7737499999999999,9.843442070781814,-1.9000000000000001,0.037500000000000006,-0.275,1.9285275175190635
5443.25,5443.75,47.9797888,-81.8696768,5980.288,-10.778,-0.46399999999999997,0.40599999999999997,10.809984201025548,-1.2999999999999998,0.05,-0.39,1.3594679247401562
5443.25,5443.85,47.9797888,-81.8696768,5976.061,-7.612727272727272,-0.019999999999999987,0.8809090909090909,7.713072676385599,-1.0,0.06000000000000001,-0.17,1.0209451440275719
5443.25,5443.95,47.9797888,-81.8696768,5970.315,-5.215555555555556,1.3566666666666667,0.07999999999999997,5.437430103072519,-0.89,-0.04,0.16,0.9183409810462662
5443.25,5444.05,47.9797888,-81.8696768,5966.1775,-12.274545454545455,-0.5518181818181818,-1.002727272727273,12.392417584468882,-1.4000000000000001,0.09090909090909091,0.7181818181818183,1.5826155325894187
5443.25,5444.15,47.9797888,-81.8696768,5958.079,-11.077777777777776,-2.4133333333333336,0.060000000000000005,11.43860083962823,-2.0500000000000003,0.25,0.325,2.1018908166719
5444.25,5444.25,47.9797888,-81.8696768,5935.421,-12.445555555555554,-1.8533333333333333,1.1155555555555556,12.782631213034076,-1.35,0.04,-0.2,1.3750507615650627
5444.25,5444.35,47.9797888,-81.8696768,5916.9375,-9.620909090909091,-0.24727272727272734,0.6709090909090909,9.687056209406496,-0.9636363636363636,-0.03636363636363637,-0.309090909090909,1.0152445959553764
5444.25,5444.45,47.9797888,-81.8696768,5902.68,-7.098888888888888,1.3777777777777778,1.4755555555555555,7.40687154817899,-1.2999999999999998,-0.5333333333333333,-0.07777777777777778,1.4162782146220827
5444.25,5444.55,47.9797888,-81.8696768,5891.4605,-9.394545454545455,2.3109090909090906,-0.9690909090909091,9.799466663078139,-1.8909090909090909,-0.8636363636363638,0.4090909090909091,2.1306831035392224
5444.25,5444.65,47.9797888,-81.8696768,5880.589,-14.426666666666668,-0.5400000000000001,-4.551111111111111,15.30521850311901,-2.7375,-0.425,0.925,2.9422434655728082
5444.25,5444.75,47.9797888,-81.8696768,5873.573,-8.926666666666668,-3.1944444444444446,-0.2622222222222222,9.691726709539985,-2.0,0.09,0.6,2.0916603199852846
5444.25,5444.85,47.9797888,-81.8696768,5868.1465,-11.289090909090909,-3.3045454545454547,0.5190909090909092,11.801474765001872,-0.9,0.25454545454545446,-0.018181818181818174,0.9812935758806473
5444.25,5444.95,47.9797888,-81.8696768,5864.059,-9.16,-1.3820000000000001,0.196,9.280254939500178,0.05555555555555555,0.3888888888888889,-0.3888888888888889,0.5654962938657184
5444.25,5445.05,47.9797888,-81.8696768,5861.6404999999995,-4.75,-0.06500000000000003,0.748,4.845689124541507,0.3636363636363636,0.11818181818181818,-0.32727272727272727,0.5165055274031107
5444.25,5445.15,47.9797888,-81.8696768,5859.056,-11.584,1.082,-0.34,11.672662129886472,0.14,0.0,0.09,0.28023661750969237
5445.25,5445.25,47.9797888,-81.8696768,5857.3060000000005,-11.383750000000001,-0.62625,-0.275,11.428116688862858,-0.075,0.1875,0.575,0.6140469217819186
5445.25,5445.35,47.9797888,-81.8696768,5855.556,-10.588181818181818,-1.1454545454545453,0.6227272727272727,10.730762445712418,0.09090909090909091,0.14545454545454548,0.5454545454545454,0.5911257650655609
5445.25,5445.45,47.9797888,-81.8696768,5853.556,-6.903999999999999,-0.19699999999999998,1.6149999999999998,7.1485936442540154,0.15555555555555556,-0.24444444444444446,0.3333333333333333,0.4898415628957463
5445.25,5445.55,47.9797888,-81.8696768,5851.8075,-8.564,-0.255,0.20999999999999996,8.574403307316292,0.0,-0.6818181818181818,0.3909090909090909,0.7861784201646753
5445.25,5445.65,47.9797888,-81.8696768,5850.392,-9.067,-0.8550000000000001,-0.061,9.126440364841134,-0.05,-0.5700000000000001,0.24,0.6333551778966606
5445.25,5445.75,47.9797888,-81.8696768,5850.6415,-7.358888888888889,-0.7333333333333333,0.1322222222222222,7.407099323202402,-0.08750000000000001,-0.2875,-0.0625,0.3222707479111899
5445.25,5445.85,47.9797888,-81.8696768,5848.394,-6.688,-0.024,0.493,6.712117749025237,0.19090909090909092,-0.02727272727272728,-0.18181818181818182,0.28705235000727936
5445.25,5445.95,47.9797888,-81.8696768,5847.145,-6.526000000000001,0.15999999999999998,-0.306,6.541834503179961,0.55,0.17,-0.07,0.5902715178088274
5445.25,5446.05,47.9797888,-81.8696768,0.0,-11.214,-0.154,0.30400000000000005,11.226061423458264,0.8100000000000002,0.6100000000000001,0.0,1.0144611157074424
5445.25,5446.15,47.9797888,-81.8696768,5841.238,-9.394,-0.196,0.16799999999999998,9.398332901117273,1.01,0.7,0.0,1.2295150101186716
